guatemala,1,3,1,0,2,2,0,2,0,0,0,3,0,0,3,1,0,3,2,1,2,3,1,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,3,1,3,0,0,0,0,2,3,3,3,1,3,1,1,0,1,2,0,0,0,2,1,0,0,1,0,1,0,2,2,2,3,3,0,0,0,0,0,2,1,3,0,0,0,0,2,0,2,1,3,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,3,0,0,3,1,2,2,1,1,2,0,0,3,1,2,1,3,0,2,2,2,3,3,0,3,3,0,0,0,0,0,0,2,3,2,2,0,2,1,2,1,0,1,3,3,3,0,2,1,0,2,0,0,3,1,0,0,0,1,0,2,2,0,0,2,1,3,1,3,0,2,2,2,2,3,1,0,3,1,0,1,0,1,2,2
guinea,1,2,1,0,2,2,0,1,0,0,0,1,0,3,1,1,0,1,3,1,2,1,1,1,0,0,3,1,0,0,0,3,1,1,0,1,2,2,1,1,1,3,1,1,0,0,0,2,3,1,2,2,1,1,1,0,1,2,0,0,0,2,3,0,0,3,0,1,1,0,3,2,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,0,2,0,0,1,2,3,1,0,0,0,0,2,2,0,2,3,0,0,2,0,1,0,2,0,0,1,2,2,2,2,1,2,0,0,2,3,3,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,3,2,2,2,0,2,1,3,1,0,3,3,1,1,0,2,1,0,2,0,1,3,1,2,0,0,1,0,2,2,0,0,3,1,1,3,1,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
guinea-bissau,1,2,1,0,2,2,0,1,0,0,0,1,0,3,1,1,0,1,3,1,2,1,1,1,0,0,3,1,0,0,0,3,1,1,0,1,2,2,1,1,1,3,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,3,0,0,3,0,1,1,3,0,2,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,0,2,0,0,1,2,3,1,0,0,0,0,2,2,0,2,3,0,0,2,0,1,0,2,0,0,1,1,2,1,2,1,2,0,0,2,3,3,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,2,2,2,2,0,3,1,3,3,0,3,3,1,1,0,2,1,0,2,0,1,3,1,2,0,0,1,0,2,2,0,0,3,1,1,3,1,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
guyana,1,2,1,0,2,3,0,2,0,0,0,3,0,0,3,1,0,3,2,1,2,1,3,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,3,1,1,0,0,0,0,2,3,3,3,2,1,1,1,0,3,2,0,0,0,2,3,0,0,1,0,3,1,2,2,0,3,1,0,0,0,0,0,2,1,3,0,0,0,0,2,0,2,1,3,0,2,0,0,1,3,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,1,1,2,0,0,2,1,2,1,1,0,2,2,2,3,3,0,1,3,0,0,0,0,0,0,2,3,3,2,0,2,1,2,1,0,2,3,1,1,0,2,3,3,2,0,0,3,1,3,0,0,1,0,2,3,0,0,2,1,3,1,1,0,2,2,1,2,1,1,0,2,3,0,1,0,1,2,2
haiti,1,2,1,0,2,2,0,2,0,0,0,1,0,0,1,1,0,1,3,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,1,1,0,2,1,1,1,0,1,2,0,0,0,2,3,0,0,1,0,3,1,2,2,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,2,0,2,1,1,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,1,1,2,0,0,1,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,0,3,2,1,2,0,2,1,2,1,0,1,3,1,1,0,2,1,0,2,0,0,3,1,1,0,0,1,0,2,2,0,0,2,1,1,1,2,0,2,2,2,2,1,1,0,2,1,0,1,0,1,2,2
honduras,1,3,1,0,2,2,0,2,0,0,0,3,0,0,1,1,0,3,2,1,2,3,1,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,3,1,3,0,0,0,0,2,3,3,3,1,3,1,1,0,1,2,0,0,0,2,3,0,0,1,0,1,3,2,2,2,3,0,0,0,0,0,0,2,1,3,0,0,1,0,2,0,2,1,3,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,3,0,0,3,1,2,1,1,1,2,0,0,3,1,2,1,3,0,2,1,2,3,3,0,3,3,0,0,0,0,0,0,2,3,2,2,0,2,1,2,1,0,1,3,3,3,0,2,1,0,2,0,0,3,1,0,0,0,1,0,2,2,0,0,2,1,3,3,3,0,2,2,2,3,3,1,0,3,1,0,1,0,1,2,2
hong-kong,1,3,1,0,2,3,0,3,0,0,0,3,0,0,3,3,0,3,3,1,2,3,3,3,0,0,2,1,0,0,0,3,1,1,0,1,3,2,1,1,1,1,3,0,3,0,0,2,3,3,3,3,1,1,1,0,1,2,0,0,0,2,1,0,0,1,0,3,1,2,2,3,3,1,0,0,0,0,0,3,1,3,0,0,1,0,2,0,2,3,3,0,2,0,0,2,3,1,1,0,0,0,3,2,3,0,2,1,3,0,2,0,3,0,3,0,0,3,3,2,1,3,1,2,0,0,3,3,2,1,3,0,2,1,2,3,3,0,1,3,0,0,0,0,0,0,2,3,3,2,0,2,2,1,3,0,1,3,3,3,0,2,3,0,2,0,0,3,1,3,0,0,1,0,2,3,3,0,2,2,3,3,3,0,2,3,3,2,3,1,0,3,3,0,3,0,3,3,3
hungary,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,2,3,3,0,0,3,0,0,2,2,3,0,3,0,0,2,0,2,3,3,0,3,0,3,2,2,1,1,3,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,2,1,2,3,0,3,1,2,1,3,0,2,2,3,3,3,0,3,3,0,3,3,0,3,0,2,3,3,3,3,3,2,3,3,0,2,3,3,3,0,2,3,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
iceland,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,1,2,0,3,3,2,3,0,3,1,3,3,3,2,2,2,3,3,0,0,0,0,0,2,1,3,0,3,0,0,2,0,2,3,3,0,3,0,3,2,3,1,1,3,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,3,1,2,3,0,3,1,2,1,3,0,2,2,2,3,3,0,3,3,0,3,3,0,3,0,2,3,3,2,3,3,2,2,3,0,1,3,3,3,0,2,3,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
india,1,2,1,0,2,2,0,2,0,0,0,1,0,0,3,1,0,1,2,3,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,1,0,0,0,2,3,1,2,1,3,1,1,0,1,2,0,0,0,2,3,0,0,1,0,3,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,1,1,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,1,2,1,1,3,0,0,1,1,2,1,1,0,2,1,2,3,1,0,1,1,0,0,0,0,0,2,2,3,2,2,0,2,1,3,3,0,2,2,1,1,0,2,1,0,2,0,0,3,1,0,0,0,1,0,2,2,0,0,2,1,3,3,1,0,2,2,1,2,1,1,0,2,3,0,1,0,1,2,2
indonesia,1,2,1,0,2,2,0,2,0,0,0,1,0,0,3,3,0,1,2,1,2,1,1,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,1,1,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,3,0,0,1,0,1,1,2,2,3,3,1,0,0,0,0,0,2,1,1,0,0,1,0,2,0,2,1,1,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,3,0,0,2,0,1,0,2,0,0,1,3,2,3,3,1,2,0,0,2,1,2,1,1,0,2,2,2,3,1,0,1,3,0,0,0,0,0,0,3,3,1,2,0,2,1,2,3,0,2,3,1,1,0,2,1,0,2,0,0,3,1,3,0,0,1,0,2,2,3,0,2,1,1,1,2,0,2,2,2,2,1,1,0,3,1,0,1,0,1,2,2
iran,1,2,1,0,2,2,0,3,0,0,0,1,0,0,1,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,1,1,0,1,2,0,0,0,2,1,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1,1,0,2,0,0,2,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,1,1,2,0,0,1,1,2,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,2,1,0,2,2,1,1,0,2,1,0,2,0,0,1,1,2,0,0,1,0,2,2,0,0,2,1,1,1,3,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
iraq,1,2,1,0,2,2,0,1,0,0,0,1,0,0,1,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,1,0,0,0,2,3,1,2,1,1,1,1,0,1,2,0,0,0,2,1,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,1,0,2,0,0,2,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,1,1,0,0,0,1,1,2,1,1,0,2,1,2,1,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,2,1,0,1,2,1,1,0,2,1,0,2,0,0,1,1,2,0,0,1,0,2,2,0,0,2,1,1,1,1,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
ireland,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,3,3,3,0,0,3,0,0,2,2,0,0,3,0,0,2,0,2,3,3,0,3,0,3,2,3,1,1,3,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,3,1,2,3,0,3,1,2,1,3,0,2,2,2,3,3,0,3,3,0,3,3,0,3,0,2,3,3,2,3,3,2,3,3,0,2,3,3,3,0,2,3,3,2,3,0,3,1,2,3,3,1,0,2,2,3,0,2,2,3,3,3,0,2,2,3,2,3,0,0,3,3,3,3,0,1,3,2
israel,1,3,1,0,2,2,0,2,0,0,0,3,0,0,3,3,0,3,2,1,2,3,3,3,0,3,1,1,0,0,0,2,3,1,0,1,3,2,1,1,3,1,3,0,0,0,0,2,3,3,3,1,3,1,1,0,3,2,0,0,0,2,1,3,0,1,3,3,3,2,2,2,3,3,0,0,0,0,0,2,1,3,0,0,0,0,2,0,2,1,3,0,2,0,0,1,3,1,1,0,0,0,0,2,3,0,2,1,0,0,2,0,3,0,3,0,0,3,1,2,2,1,2,2,0,0,3,1,2,1,3,0,2,1,3,3,3,0,3,3,0,0,0,0,0,0,2,3,3,2,0,2,1,2,3,0,2,3,3,3,0,2,3,0,2,0,0,3,1,3,0,0,1,0,2,2,3,0,2,2,3,1,3,0,2,2,3,2,3,1,0,3,3,0,1,0,1,2,2
italy,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,3,3,3,0,0,3,0,0,2,2,3,0,0,0,0,2,0,2,3,3,0,3,0,3,2,3,1,1,3,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,3,1,2,3,0,3,1,2,1,3,0,2,2,3,3,3,0,3,3,0,3,3,0,3,0,2,3,3,3,3,3,2,3,3,0,2,3,3,3,0,2,3,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
jamaica,1,2,1,0,2,3,0,2,0,0,0,3,0,3,3,1,0,3,2,1,2,1,3,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,1,1,1,0,0,0,0,2,3,3,3,2,1,1,1,0,3,2,0,0,0,2,3,0,0,3,0,3,1,2,2,3,3,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,3,3,1,0,2,0,0,1,3,1,1,0,0,0,0,2,3,0,2,1,0,0,2,0,3,0,2,0,0,1,1,2,2,3,1,2,0,0,2,1,2,1,1,0,2,2,2,3,3,0,1,3,0,0,0,0,0,0,2,3,3,2,0,2,1,2,3,0,2,3,1,1,0,2,3,0,2,0,0,3,1,3,0,0,1,0,2,3,0,0,2,1,3,1,2,0,2,3,2,2,1,1,0,3,3,0,3,0,1,3,3
japan,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,1,1,0,0,0,2,1,1,0,3,3,2,1,1,3,1,3,0,0,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,1,0,3,1,3,3,3,2,2,3,3,3,0,0,3,0,0,2,2,3,0,3,0,0,2,0,2,3,3,0,3,0,0,2,3,1,1,0,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,1,3,1,2,3,0,3,1,2,1,3,0,2,2,2,3,3,0,3,3,0,3,3,0,3,2,2,3,3,2,3,3,2,3,3,0,2,3,3,3,0,2,3,0,2,0,0,3,1,3,3,3,1,0,2,2,3,0,2,2,3,3,3,0,2,2,3,2,3,0,0,3,3,3,3,0,1,2,2
jordan,1,2,1,0,2,2,0,2,0,0,0,1,0,0,3,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,3,1,1,1,0,1,2,0,0,0,2,1,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,3,0,2,0,0,3,2,1,3,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,2,1,1,2,0,0,2,1,2,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,2,3,1,2,0,2,1,2,1,0,1,2,1,1,0,2,3,0,2,0,0,1,1,2,0,0,3,0,2,2,0,0,2,1,1,3,3,0,2,2,1,2,1,1,0,2,1,0,1,0,2,2,2
kazakhstan,1,3,1,0,2,3,0,3,0,0,0,1,0,0,3,3,0,1,2,1,2,1,1,3,0,0,1,1,0,0,0,2,1,1,0,1,3,2,1,1,3,1,1,0,0,0,0,2,3,3,3,2,1,1,1,0,1,2,0,0,0,2,3,3,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,2,0,2,0,2,1,1,0,3,0,0,2,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,3,0,0,1,1,2,2,3,1,2,0,0,2,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,3,2,2,1,2,0,2,2,2,3,0,2,2,1,1,0,2,1,0,2,0,0,3,1,2,0,0,1,0,3,2,0,0,2,1,1,3,3,0,2,2,3,2,1,1,0,3,1,0,1,0,1,2,2
kenya,1,2,1,0,2,3,0,1,0,0,0,3,0,0,3,1,0,1,3,1,2,1,3,1,0,0,2,3,0,0,0,2,1,1,0,1,2,2,1,2,1,1,1,3,0,0,0,2,3,1,2,1,1,1,1,0,3,3,0,0,0,2,3,0,0,3,0,3,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,3,1,0,2,0,0,1,3,1,1,0,0,0,0,2,3,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,2,3,1,2,0,0,1,1,2,1,1,0,2,2,2,1,3,0,1,1,0,0,0,0,0,0,3,3,2,2,0,2,1,2,1,0,2,3,1,1,0,2,1,0,2,0,1,3,2,2,0,0,1,0,2,3,0,0,2,1,3,1,1,0,2,3,1,2,1,1,0,2,3,0,1,0,1,3,3
kiribati,1,2,1,0,2,3,0,2,0,0,0,3,0,0,3,1,0,3,2,1,2,3,3,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,3,1,3,0,0,0,0,2,3,3,3,2,1,1,1,0,1,2,0,0,0,2,3,0,0,1,0,3,1,2,2,2,3,1,0,0,0,0,0,2,1,3,0,0,0,0,2,0,3,0,3,0,2,0,0,1,3,1,1,0,0,0,0,2,3,0,2,1,0,0,2,0,1,0,3,0,0,1,1,2,1,1,1,2,0,0,2,1,2,1,1,0,2,2,2,3,3,0,1,3,0,0,0,0,0,0,2,3,3,2,0,2,1,2,1,0,2,3,3,3,0,2,1,0,2,0,0,3,1,2,0,0,1,0,2,3,0,0,2,2,3,3,1,0,2,2,2,3,3,1,0,2,3,0,1,0,1,3,3
kosovo,1,3,1,0,2,3,0,0,0,0,0,1,0,0,1,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,3,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,2,0,2,0,1,1,0,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,3,1,2,1,1,1,2,0,0,1,1,2,1,3,0,2,2,2,3,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,1,3,0,1,2,1,1,0,2,1,0,2,0,0,3,1,2,0,0,1,0,2,2,0,0,2,1,1,1,3,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
kuwait,1,3,1,0,2,2,0,2,0,0,0,3,3,0,1,3,0,1,2,1,2,3,3,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,1,1,0,3,2,0,0,0,2,1,0,0,1,0,1,3,2,2,2,3,3,0,0,0,0,0,2,1,1,0,0,1,0,3,0,2,1,3,0,3,0,0,3,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,3,3,2,2,1,1,2,0,0,3,1,2,1,1,0,3,2,2,3,3,0,1,1,0,0,0,3,0,0,2,3,3,2,0,3,3,2,3,0,2,3,1,1,0,2,1,0,2,0,0,3,3,2,0,0,3,0,2,2,3,0,2,1,1,3,3,0,2,2,3,3,0,1,0,2,3,0,1,0,2,2,2
kyrgyzstan,1,2,1,0,2,3,0,3,0,0,0,1,0,0,3,3,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,1,3,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,2,0,2,3,2,1,1,0,0,0,0,2,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,3,0,0,1,1,2,2,3,1,2,0,0,2,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,3,2,2,2,2,0,2,1,2,3,0,2,2,1,1,0,2,1,0,2,0,0,3,1,2,0,0,1,0,3,2,0,0,2,1,1,3,3,0,2,2,3,2,1,1,0,3,1,0,1,0,1,2,2
laos,1,2,1,0,2,2,0,2,0,0,0,1,0,0,1,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,2,1,1,1,0,1,2,0,0,0,2,3,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,0,2,0,0,1,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,3,1,1,2,0,0,1,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,2,1,0,1,3,1,1,0,2,1,0,2,0,0,3,1,2,0,0,1,0,2,2,3,0,2,1,1,1,1,0,2,2,2,2,1,1,0,2,1,0,1,0,1,2,2
latvia,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,2,3,3,0,0,3,0,0,2,2,3,0,3,0,0,2,0,2,3,3,0,3,0,0,2,2,1,1,3,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,1,1,2,3,0,3,1,2,1,3,0,2,2,3,3,3,0,3,3,0,3,3,0,3,0,2,3,3,3,3,3,2,3,3,0,2,3,3,3,0,2,1,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
lebanon,1,2,1,0,2,2,0,2,0,0,0,1,0,0,1,1,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,1,0,0,1,0,1,1,2,2,2,3,1,0,0,0,0,0,3,2,1,0,0,1,0,3,0,1,1,1,0,2,0,0,0,2,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,1,1,2,0,0,1,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,2,1,0,2,2,1,1,0,2,1,0,2,0,0,1,1,2,0,0,3,0,2,2,0,0,2,1,1,1,3,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
lesotho,1,2,1,0,2,3,0,1,0,0,0,3,0,3,3,1,0,3,3,1,2,1,3,1,0,0,1,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,3,1,1,1,1,0,3,2,0,0,0,2,3,0,0,3,0,3,1,2,2,3,3,1,0,0,0,0,0,2,1,3,0,0,0,0,2,0,3,3,3,0,2,0,0,1,0,1,1,0,0,0,0,2,3,0,2,1,0,0,2,0,1,0,2,0,0,1,1,2,1,3,1,2,0,0,2,1,2,1,1,0,2,2,2,3,1,0,1,1,0,0,0,0,0,0,2,3,3,2,0,2,1,2,1,0,2,3,1,1,0,2,3,0,2,0,0,3,1,2,0,0,1,0,2,3,0,0,2,1,3,1,1,0,2,3,1,2,1,1,0,2,3,0,1,0,1,3,3
liberia,1,2,1,0,2,2,0,1,0,0,0,1,0,0,3,1,0,1,3,1,2,1,1,1,0,0,3,1,0,0,0,3,3,1,0,1,2,2,1,1,1,3,1,0,0,0,0,2,3,1,3,1,1,1,1,0,1,2,0,0,0,2,3,0,0,3,0,1,1,3,3,2,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,0,2,0,0,1,2,0,1,0,0,0,0,2,2,0,2,3,0,0,2,0,1,0,2,0,0,1,1,2,1,2,1,0,0,0,1,3,3,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,3,1,0,3,3,1,1,0,2,1,0,2,0,1,3,1,2,0,0,1,0,2,2,0,0,3,1,1,1,1,0,2,2,1,3,1,1,0,2,1,0,1,0,1,2,2
libya,1,2,3,0,2,2,0,1,0,0,0,1,0,0,1,1,0,1,3,1,2,1,1,1,0,0,2,1,0,0,0,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0,0,2,3,1,2,1,1,1,1,0,1,2,0,0,0,2,3,0,0,2,0,1,1,2,2,2,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,1,1,0,2,0,0,2,2,1,0,0,0,0,0,2,2,0,2,1,0,0,3,0,1,0,2,0,0,1,1,2,1,1,1,2,0,0,1,1,2,1,1,0,2,1,2,3,1,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,1,2,1,0,1,2,1,1,0,2,1,0,2,0,0,3,1,2,0,0,1,0,2,2,0,0,2,1,1,3,1,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,2
liechtenstein,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,1,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,0,3,1,3,3,3,2,2,2,3,3,0,0,3,0,0,2,1,3,0,3,0,0,2,0,2,3,3,0,3,0,3,2,2,1,1,0,3,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,1,3,1,2,3,0,3,1,2,1,3,0,2,2,2,3,3,0,3,3,0,3,3,0,3,0,2,3,3,2,3,3,2,2,3,0,2,3,3,3,0,2,3,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
lithuania,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,2,3,3,0,0,3,0,0,2,2,3,0,3,0,0,2,0,2,3,3,0,3,0,3,2,2,1,1,3,0,3,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,1,1,2,3,0,3,1,2,1,3,0,2,2,3,3,3,0,3,3,0,3,3,0,3,0,2,3,3,3,3,3,2,3,3,0,2,3,3,3,0,2,1,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
luxembourg,1,3,1,3,2,3,0,3,0,3,0,3,0,0,3,3,0,3,2,1,3,3,3,3,0,3,2,1,0,0,0,3,1,1,0,1,3,2,1,1,3,1,3,0,3,3,0,2,3,3,3,2,3,1,1,3,3,2,0,3,3,2,3,3,3,1,3,3,3,2,2,3,3,3,0,0,3,0,0,2,2,3,0,3,0,0,2,0,2,3,3,0,3,0,0,2,3,1,1,3,3,0,0,2,2,0,2,1,3,0,2,0,3,0,3,3,0,3,3,2,2,3,1,2,3,0,3,1,2,1,3,0,2,2,3,3,3,0,3,3,0,3,3,0,3,0,2,3,3,3,3,3,2,3,3,0,2,3,3,3,0,2,3,0,2,3,0,3,1,0,3,3,1,0,2,2,3,0,2,3,3,3,3,0,3,2,3,3,3,0,0,3,3,3,3,0,1,2,2
